"2010-07-12","SELL","2010-06-25","BOLLINGER"
"2010-07-12","SELL","2010-06-29","BOLLINGER"
"2010-07-12","SELL","2010-07-02","BOLLINGER"
"2010-07-13","BUY","2010-06-17","BOLLINGER"
"2010-07-13","BUY","2010-06-21","BOLLINGER"
"2010-07-13","SELL","2010-06-25","BOLLINGER"
"2010-07-13","SELL","2010-06-29","BOLLINGER"
"2010-07-13","SELL","2010-07-02","BOLLINGER"
"2010-07-14","BUY","2010-06-17","BOLLINGER"
"2010-07-14","BUY","2010-06-21","BOLLINGER"
"2010-07-14","SELL","2010-06-25","BOLLINGER"
"2010-07-14","SELL","2010-06-29","BOLLINGER"
"2010-07-14","SELL","2010-07-02","BOLLINGER"
"2010-07-15","BUY","2010-06-17","BOLLINGER"
"2010-07-15","BUY","2010-06-21","BOLLINGER"
"2010-07-15","BUY","2010-07-13","BOLLINGER"
"2010-07-15","SELL","2010-06-25","BOLLINGER"
"2010-07-15","SELL","2010-06-29","BOLLINGER"
"2010-07-15","SELL","2010-07-02","BOLLINGER"
"2010-07-15","BUY","2010-07-13","BOLLINGER"
"2010-07-16","BUY","2010-06-17","BOLLINGER"
"2010-07-16","BUY","2010-06-21","BOLLINGER"
"2010-07-16","BUY","2010-07-13","BOLLINGER"
"2010-07-16","SELL","2010-06-25","BOLLINGER"
"2010-07-16","SELL","2010-06-29","BOLLINGER"
"2010-07-16","SELL","2010-07-02","BOLLINGER"
"2010-07-16","BUY","2010-07-13","BOLLINGER"
"2010-07-19","BUY","2010-06-17","BOLLINGER"
"2010-07-19","BUY","2010-06-21","BOLLINGER"
"2010-07-19","BUY","2010-07-13","BOLLINGER"
"2010-07-19","SELL","2010-06-25","BOLLINGER"
"2010-07-19","SELL","2010-06-29","BOLLINGER"
"2010-07-19","SELL","2010-07-02","BOLLINGER"
"2010-07-19","BUY","2010-07-13","BOLLINGER"
"2010-07-20","BUY","2010-06-21","BOLLINGER"
"2010-07-20","BUY","2010-07-13","BOLLINGER"
"2010-07-20","SELL","2010-06-25","BOLLINGER"
"2010-07-20","SELL","2010-06-29","BOLLINGER"
"2010-07-20","SELL","2010-07-02","BOLLINGER"
"2010-07-20","BUY","2010-07-13","BOLLINGER"
"2010-07-21","BUY","2010-06-21","BOLLINGER"
"2010-07-21","BUY","2010-07-13","BOLLINGER"
"2010-07-21","SELL","2010-06-25","BOLLINGER"
"2010-07-21","SELL","2010-06-29","BOLLINGER"
"2010-07-21","SELL","2010-07-02","BOLLINGER"
"2010-07-21","BUY","2010-07-13","BOLLINGER"
"2010-07-22","BUY","2010-06-21","BOLLINGER"
"2010-07-22","BUY","2010-07-13","BOLLINGER"
"2010-07-22","SELL","2010-06-25","BOLLINGER"
"2010-07-22","SELL","2010-06-29","BOLLINGER"
"2010-07-22","SELL","2010-07-02","BOLLINGER"
"2010-07-22","BUY","2010-07-13","BOLLINGER"
"2010-07-22","SELL","2010-07-20","BOLLINGER"
"2010-07-23","BUY","2010-06-21","BOLLINGER"
"2010-07-23","BUY","2010-07-13","BOLLINGER"
"2010-07-23","SELL","2010-06-25","BOLLINGER"
"2010-07-23","SELL","2010-06-29","BOLLINGER"
"2010-07-23","SELL","2010-07-02","BOLLINGER"
"2010-07-23","BUY","2010-07-13","BOLLINGER"
"2010-07-23","SELL","2010-07-20","BOLLINGER"
"2010-07-26","BUY","2010-06-21","BOLLINGER"
"2010-07-26","BUY","2010-07-13","BOLLINGER"
"2010-07-26","SELL","2010-06-25","BOLLINGER"
"2010-07-26","SELL","2010-06-29","BOLLINGER"
"2010-07-26","SELL","2010-07-02","BOLLINGER"
"2010-07-26","BUY","2010-07-13","BOLLINGER"
"2010-07-26","BUY","2010-07-22","BOLLINGER"
"2010-07-26","SELL","2010-07-20","BOLLINGER"
"2010-07-27","BUY","2010-06-21","BOLLINGER"
"2010-07-27","BUY","2010-07-13","BOLLINGER"
"2010-07-27","SELL","2010-06-25","BOLLINGER"
"2010-07-27","SELL","2010-06-29","BOLLINGER"
"2010-07-27","SELL","2010-07-02","BOLLINGER"
"2010-07-27","BUY","2010-07-13","BOLLINGER"
"2010-07-27","BUY","2010-07-22","BOLLINGER"
"2010-07-27","SELL","2010-07-20","BOLLINGER"
"2010-07-28","BUY","2010-07-13","BOLLINGER"
"2010-07-28","SELL","2010-06-25","BOLLINGER"
"2010-07-28","SELL","2010-06-29","BOLLINGER"
"2010-07-28","SELL","2010-07-02","BOLLINGER"
"2010-07-28","BUY","2010-07-13","BOLLINGER"
"2010-07-28","BUY","2010-07-22","BOLLINGER"
"2010-07-28","SELL","2010-07-20","BOLLINGER"
"2010-07-29","BUY","2010-07-13","BOLLINGER"
"2010-07-29","SELL","2010-06-25","BOLLINGER"
"2010-07-29","SELL","2010-06-29","BOLLINGER"
"2010-07-29","SELL","2010-07-02","BOLLINGER"
"2010-07-29","BUY","2010-07-13","BOLLINGER"
"2010-07-29","BUY","2010-07-22","BOLLINGER"
"2010-07-29","SELL","2010-07-20","BOLLINGER"
"2010-07-30","SELL","2010-06-25","BOLLINGER"
"2010-07-30","SELL","2010-06-29","BOLLINGER"
