"2012-05-21","BUY","4893.9","SMA-20"
"2012-05-22","BUY","4841.2","SMA-20"
"2012-05-23","BUY","4814.55","SMA-20"
"2012-05-24","BUY","4913.1","SMA-20"
"2012-05-25","BUY","4918.85","SMA-20"
"2012-05-28","BUY","4975.4","SMA-20"
"2012-05-29","BUY","4981.65","SMA-20"
"2012-05-30","BUY","4933.05","SMA-20"
"2012-05-31","BUY","4924.25","SMA-20"
"2012-06-01","BUY","4824.55","SMA-20"
"2012-06-04","BUY","4840.5","SMA-20"
"2012-06-05","BUY","4846.3","SMA-20"
"2012-06-06","BUY","4978.6","SMA-20"
"2012-06-07","BUY","5029.35","SMA-20"
"2012-06-08","SELL","5059.4","SMA-20"
"2012-06-11","SELL","5052.6","SMA-20"
"2012-06-12","SELL","5126.45","SMA-20"
"2012-06-13","SELL","5123","SMA-20"
"2012-06-14","SELL","5054.1","SMA-20"
"2012-06-15","SELL","5147.7","SMA-20"
"2012-06-18","SELL","5058.8","SMA-20"
"2012-06-19","SELL","5110.6","SMA-20"
"2012-06-20","SELL","5122.45","SMA-20"
"2012-06-21","SELL","5173.85","SMA-20"
"2012-06-22","SELL","5151.15","SMA-20"
"2012-06-25","SELL","5109.3","SMA-20"
"2012-06-26","SELL","5125.7","SMA-20"
"2012-06-27","SELL","5139.65","SMA-20"
"2012-06-28","SELL","5149.15","SMA-20"
"2012-06-29","SELL","5297.35","SMA-20"
"2012-07-02","SELL","5295.6","SMA-20"
"2012-07-03","SELL","5305.75","SMA-20"
"2012-07-04","SELL","5322.65","SMA-20"
"2012-07-05","SELL","5344.5","SMA-20"
"2012-07-06","SELL","5327.2","SMA-20"
"2012-07-09","SELL","5279.4","SMA-20"
"2012-07-10","SELL","5358.15","SMA-20"
